"City","Year","Sport","Discipline","Event","Athlete","Gender","Country_Code","Country","Event_gender","Medal","latitude","longitude"
"Athens",2004,"Football","Football","football","BENITEZ, Pedro","Men","PAR","Paraguay","M","Silver",-23.442503,-58.443832
"Athens",2004,"Football","Football","football","DANIELA","Women","BRA","Brazil","W","Silver",-14.235004,-51.92528
"Athens",2004,"Football","Football","football","PALOMBO, Angelo","Men","ITA","Italy","M","Bronze",41.87194,12.56738
"Athens",2004,"Football","Football","football","PELIZZOLI, Ivan","Men","ITA","Italy","M","Bronze",41.87194,12.56738
"Athens",2004,"Football","Football","football","DEL NERO, Simone","Men","ITA","Italy","M","Bronze",41.87194,12.56738
"Athens",2004,"Football","Football","football","TARPLEY, Lindsay","Women","USA","United States","W","Gold",37.09024,-95.712891
"Athens",2004,"Football","Football","football","BARRETO, Diego","Men","PAR","Paraguay","M","Silver",-23.442503,-58.443832
"Athens",2004,"Football","Football","football","LINGOR, Renate","Women","GER","Germany","W","Bronze",51.165691,10.451526
"Athens",2004,"Football","Football","football","LUX, German","Men","ARG","Argentina","M","Gold",-38.416097,-63.616672
"Athens",2004,"Football","Football","football","PARLOW, Cindy","Women","USA","United States","W","Gold",37.09024,-95.712891
"Athens",2004,"Football","Football","football","GAREFREKES, Kerstin","Women","GER","Germany","W","Bronze",51.165691,10.451526
"Athens",2004,"Football","Football","football","MEDINA, Nicolas","Men","ARG","Argentina","M","Gold",-38.416097,-63.616672
"Athens",2004,"Football","Football","football","GONZALEZ, Cristian","Men","ARG","Argentina","M","Gold",-38.416097,-63.616672
"Athens",2004,"Football","Football","football","GAMARRA, Carlos","Men","PAR","Paraguay","M","Silver",-23.442503,-58.443832
"Athens",2004,"Football","Football","football","SCURRY, Briana","Women","USA","United States","W","Gold",37.09024,-95.712891
"Athens",2004,"Football","Football","football","FIGUEREDO, Diego","Men","PAR","Paraguay","M","Silver",-23.442503,-58.443832
"Athens",2004,"Football","Football","football","ALINE","Women","BRA","Brazil","W","Silver",-14.235004,-51.92528
"Athens",2004,"Football","Football","football","PRETINHA","Women","BRA","Brazil","W","Silver",-14.235004,-51.92528
"Athens",2004,"Football","Football","football","HAMM, Mia","Women","USA","United States","W","Gold",37.09024,-95.712891
"Athens",2004,"Football","Football","football","BARZAGLI, Andrea","Men","ITA","Italy","M","Bronze",41.87194,12.56738
"Athens",2004,"Football","Football","football","RENATA COSTA, Costa","Women","BRA","Brazil","W","Silver",-14.235004,-51.92528
"Athens",2004,"Football","Football","football","REDDICK, Cat","Women","USA","United States","W","Gold",37.09024,-95.712891
"Athens",2004,"Football","Football","football","MITTS, Heather","Women","USA","United States","W","Gold",37.09024,-95.712891
"Athens",2004,"Football","Football","football","MARTINEZ, Emilio","Men","PAR","Paraguay","M","Silver",-23.442503,-58.443832
"Athens",2004,"Football","Football","football","HEINZE, Gabriel","Men","ARG","Argentina","M","Gold",-38.416097,-63.616672
"Athens",2004,"Football","Football","football","DE ROSSI, Daniele","Men","ITA","Italy","M","Bronze",41.87194,12.56738
"Athens",2004,"Football","Football","football","COLOCCINI, Fabricio","Men","ARG","Argentina","M","Gold",-38.416097,-63.616672
"Athens",2004,"Football","Football","football","CHASTAIN, Brandi","Women","USA","United States","W","Gold",37.09024,-95.712891
"Athens",2004,"Football","Football","football","MARTA","Women","BRA","Brazil","W","Silver",-14.235004,-51.92528
"Athens",2004,"Football","Football","football","TORRES, Aureliano","Men","PAR","Paraguay","M","Silver",-23.442503,-58.443832
"Athens",2004,"Football","Football","football","RAMPONE, Christie","Women","USA","United States","W","Gold",37.09024,-95.712891
"Athens",2004,"Football","Football","football","CRISTALDO, Ernesto","Men","PAR","Paraguay","M","Silver",-23.442503,-58.443832
"Athens",2004,"Football","Football","football","GUENTHER, Sarah","Women","GER","Germany","W","Bronze",51.165691,10.451526
"Athens",2004,"Football","Football","football","STEGEMANN, Kerstin","Women","GER","Germany","W","Bronze",51.165691,10.451526
"Athens",2004,"Football","Football","football","GILARDINO, Alberto","Men","ITA","Italy","M","Bronze",41.87194,12.56738
"Athens",2004,"Football","Football","football","ODEBRECHT, Viola","Women","GER","Germany","W","Bronze",51.165691,10.451526
"Athens",2004,"Football","Football","football","ANDREIA","Women","BRA","Brazil","W","Silver",-14.235004,-51.92528
"Athens",2004,"Football","Football","football","SCULLI, Giuseppe","Men","ITA","Italy","M","Bronze",41.87194,12.56738
"Athens",2004,"Football","Football","football","MARKGRAF, Kate","Women","USA","United States","W","Gold",37.09024,-95.712891
"Athens",2004,"Football","Football","football","O REILLY, Heather","Women","USA","United States","W","Gold",37.09024,-95.712891
"Athens",2004,"Football","Football","football","BONERA, Daniele","Men","ITA","Italy","M","Bronze",41.87194,12.56738
"Athens",2004,"Football","Football","football","BOVO, Cesare","Men","ITA","Italy","M","Bronze",41.87194,12.56738
"Athens",2004,"Football","Football","football","GRAZIELLE","Women","BRA","Brazil","W","Silver",-14.235004,-51.92528
"Athens",2004,"Football","Football","football","ROSANA","Women","BRA","Brazil","W","Silver",-14.235004,-51.92528
"Athens",2004,"Football","Football","football","JONES, Steffi","Women","GER","Germany","W","Bronze",51.165691,10.451526
"Athens",2004,"Football","Football","football","BARRETO, Edgar","Men","PAR","Paraguay","M","Silver",-23.442503,-58.443832
"Athens",2004,"Football","Football","football","DEVACA, Jose","Men","PAR","Paraguay","M","Silver",-23.442503,-58.443832
"Athens",2004,"Football","Football","football","FERRARI, Matteo","Men","ITA","Italy","M","Bronze",41.87194,12.56738
"Athens",2004,"Football","Football","football","MUELLER, Martina","Women","GER","Germany","W","Bronze",51.165691,10.451526
"Athens",2004,"Football","Football","football","LILLY, Kristine","Women","USA","United States","W","Gold",37.09024,-95.712891
"Athens",2004,"Football","Football","football","D ALESSANDRO, Andres","Men","ARG","Argentina","M","Gold",-38.416097,-63.616672
"Athens",2004,"Football","Football","football","CHIELLINI, Giorgio","Men","ITA","Italy","M","Bronze",41.87194,12.56738
"Athens",2004,"Football","Football","football","ELAINE","Women","BRA","Brazil","W","Silver",-14.235004,-51.92528
"Athens",2004,"Football","Football","football","TANIA","Women","BRA","Brazil","W","Silver",-14.235004,-51.92528
"Athens",2004,"Football","Football","football","MANZUR, Julio","Men","PAR","Paraguay","M","Silver",-23.442503,-58.443832
"Athens",2004,"Football","Football","football","HUCLES, Angela","Women","USA","United States","W","Gold",37.09024,-95.712891
"Athens",2004,"Football","Football","football","FUSS, Sonja","Women","GER","Germany","W","Bronze",51.165691,10.451526
"Athens",2004,"Football","Football","football","MONICA","Women","BRA","Brazil","W","Silver",-14.235004,-51.92528
"Athens",2004,"Gymnastics","Artistic G.","team competition","SOFRONIE, Nicoleta Daniela","Women","ROU","Romania","W","Gold",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","team competition","ZAMOLODCHIKOVA, Elena","Women","RUS","Russia","W","Bronze",61.52401,105.318756
"Athens",2004,"Gymnastics","Artistic G.","team competition","WILSON, Blaine","Men","USA","United States","M","Silver",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","rings","CHECHI, Juri","Men","ITA","Italy","M","Bronze",41.87194,12.56738
"Athens",2004,"Gymnastics","Artistic G.","rings","TAMPAKOS, Dimosthenis","Men","GRE","Greece","M","Gold",39.074208,21.824312
"Athens",2004,"Gymnastics","Artistic G.","vault","HATCH, Annia","Women","USA","United States","W","Silver",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","floor exercises","SOFRONIE, Nicoleta Daniela","Women","ROU","Romania","W","Silver",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","parallel bars","LI, Xiaopeng","Men","CHN","China","M","Bronze",35.86166,104.195397
"Athens",2004,"Gymnastics","Artistic G.","team competition","KUPETS, Courtney","Women","USA","United States","W","Silver",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","team competition","YOUNG, Guard","Men","USA","United States","M","Silver",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","floor exercises","DRAGULESCU, Marian","Men","ROU","Romania","M","Silver",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","team competition","URZICA, Marius Daniel","Men","ROU","Romania","M","Bronze",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","team competition","KHORKINA, Svetlana","Women","RUS","Russia","W","Bronze",61.52401,105.318756
"Athens",2004,"Gymnastics","Artistic G.","team competition","GATSON, Jason","Men","USA","United States","M","Silver",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","team competition","NAKANO, Daisuke","Men","JPN","Japan","M","Gold",36.204824,138.252924
"Athens",2004,"Gymnastics","Artistic G.","team competition","PATTERSON, Carly","Women","USA","United States","W","Silver",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","floor exercises","MORENO, Patricia","Women","ESP","Spain","W","Bronze",40.463667,-3.74922
"Athens",2004,"Gymnastics","Artistic G.","vault","DRAGULESCU, Marian","Men","ROU","Romania","M","Bronze",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","horizontal bar","CASSINA, Igor","Men","ITA","Italy","M","Gold",41.87194,12.56738
"Athens",2004,"Gymnastics","Artistic G.","horizontal bar","HAMM, Paul","Men","USA","United States","M","Silver",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","floor exercises","PONOR, Catalina","Women","ROU","Romania","W","Gold",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","team competition","MIZUTORI, Hisashi","Men","JPN","Japan","M","Gold",36.204824,138.252924
"Athens",2004,"Gymnastics","Artistic G.","balance beam","EREMIA, Alexandra Georgiana","Women","ROU","Romania","W","Bronze",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","team competition","POTRA, Dan Nicolae","Men","ROU","Romania","M","Bronze",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","team competition","ROSU, Monica","Women","ROU","Romania","W","Gold",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","team competition","EZHOVA, Liudmila","Women","RUS","Russia","W","Bronze",61.52401,105.318756
"Athens",2004,"Gymnastics","Artistic G.","pommel horse","KASHIMA, Takehiro","Men","JPN","Japan","M","Bronze",36.204824,138.252924
"Athens",2004,"Gymnastics","Artistic G.","balance beam","PONOR, Catalina","Women","ROU","Romania","W","Gold",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","vault","PAVLOVA, Anna","Women","RUS","Russia","W","Bronze",61.52401,105.318756
"Athens",2004,"Gymnastics","Artistic G.","pommel horse","TENG, Haibin","Men","CHN","China","M","Gold",35.86166,104.195397
"Athens",2004,"Gymnastics","Artistic G.","individual all-round","ZHANG, Nan","Women","CHN","China","W","Bronze",35.86166,104.195397
"Athens",2004,"Gymnastics","Artistic G.","team competition","KRIOUTCHKOVA, Maria","Women","RUS","Russia","W","Bronze",61.52401,105.318756
"Athens",2004,"Gymnastics","Artistic G.","individual all-round","KHORKINA, Svetlana","Women","RUS","Russia","W","Silver",61.52401,105.318756
"Athens",2004,"Gymnastics","Artistic G.","vault","DEFERR, Gervasio","Men","ESP","Spain","M","Gold",40.463667,-3.74922
"Athens",2004,"Gymnastics","Artistic G.","team competition","HATCH, Annia","Women","USA","United States","W","Silver",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","team competition","POPESCU, Daniel","Men","ROU","Romania","M","Bronze",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","team competition","HAMM, Paul","Men","USA","United States","M","Silver",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","team competition","STROESCU, Silvia","Women","ROU","Romania","W","Gold",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","individual all-round","KIM, Dae Eun","Men","KOR","Korea, South","M","Silver",NA,NA
"Athens",2004,"Gymnastics","Artistic G.","uneven bars","HUMPHREY, Terin","Women","USA","United States","W","Silver",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","team competition","HUMPHREY, Terin","Women","USA","United States","W","Silver",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","parallel bars","TOMITA, Hiroyuki","Men","JPN","Japan","M","Silver",36.204824,138.252924
"Athens",2004,"Gymnastics","Artistic G.","uneven bars","KUPETS, Courtney","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","individual all-round","HAMM, Paul","Men","USA","United States","M","Gold",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","team competition","ZIGANCHINA, Natalia","Women","RUS","Russia","W","Bronze",61.52401,105.318756
"Athens",2004,"Gymnastics","Artistic G.","rings","IOVTCHEV, Iordan","Men","BUL","Bulgaria","M","Silver",42.733883,25.48583
"Athens",2004,"Gymnastics","Artistic G.","team competition","PONOR, Catalina","Women","ROU","Romania","W","Gold",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","vault","SAPRONENKO, Evgeni","Men","LAT","Latvia","M","Silver",56.879635,24.603189
"Athens",2004,"Gymnastics","Artistic G.","team competition","YONEDA, Isao","Men","JPN","Japan","M","Gold",36.204824,138.252924
"Athens",2004,"Gymnastics","Artistic G.","team competition","BHARDWAJ, Mohini","Women","USA","United States","W","Silver",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","balance beam","PATTERSON, Carly","Women","USA","United States","W","Silver",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","uneven bars","LEPENNEC, Emilie","Women","FRA","France","W","Gold",46.227638,2.213749
"Athens",2004,"Gymnastics","Artistic G.","team competition","PAVLOVA, Anna","Women","RUS","Russia","W","Bronze",61.52401,105.318756
"Athens",2004,"Gymnastics","Artistic G.","floor exercises","IOVTCHEV, Iordan","Men","BUL","Bulgaria","M","Bronze",42.733883,25.48583
"Athens",2004,"Gymnastics","Artistic G.","individual all-round","PATTERSON, Carly","Women","USA","United States","W","Gold",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","team competition","BAN, Oana","Women","ROU","Romania","W","Gold",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","team competition","TOMITA, Hiroyuki","Men","JPN","Japan","M","Gold",36.204824,138.252924
"Athens",2004,"Gymnastics","Artistic G.","floor exercises","SHEWFELT, Kyle","Men","CAN","Canada","M","Gold",56.130366,-106.346771
"Athens",2004,"Gymnastics","Artistic G.","team competition","KASHIMA, Takehiro","Men","JPN","Japan","M","Gold",36.204824,138.252924
"Athens",2004,"Gymnastics","Artistic G.","horizontal bar","YONEDA, Isao","Men","JPN","Japan","M","Bronze",36.204824,138.252924
"Athens",2004,"Gymnastics","Artistic G.","individual all-round","YANG, Tae Young","Men","KOR","Korea, South","M","Bronze",NA,NA
"Athens",2004,"Gymnastics","Artistic G.","pommel horse","URZICA, Marius Daniel","Men","ROU","Romania","M","Silver",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","team competition","MCCLURE, Brett","Men","USA","United States","M","Silver",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","team competition","MCCOOL, Courtney","Women","USA","United States","W","Silver",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","team competition","SELARIU, Razvan Dorin","Men","ROU","Romania","M","Bronze",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","team competition","DRAGULESCU, Marian","Men","ROU","Romania","M","Bronze",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","team competition","TSUKAHARA, Naoya","Men","JPN","Japan","M","Gold",36.204824,138.252924
"Athens",2004,"Gymnastics","Artistic G.","team competition","HAMM, Morgan","Men","USA","United States","M","Silver",37.09024,-95.712891
"Athens",2004,"Gymnastics","Artistic G.","team competition","EREMIA, Alexandra Georgiana","Women","ROU","Romania","W","Gold",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","team competition","SUCIU, Ioan Silviu","Men","ROU","Romania","M","Bronze",45.943161,24.96676
"Athens",2004,"Gymnastics","Artistic G.","parallel bars","GONCHAROV, Valeri","Men","UKR","Ukraine","M","Gold",48.379433,31.16558
"Athens",2004,"Gymnastics","Artistic G.","vault","ROSU, Monica","Women","ROU","Romania","W","Gold",45.943161,24.96676
"Athens",2004,"Gymnastics","Rhythmic G.","group competition","MURZINA, Elena","Women","RUS","Russia","W","Gold",61.52401,105.318756
"Athens",2004,"Gymnastics","Rhythmic G.","group competition","FALCA, Marinella","Women","ITA","Italy","W","Silver",41.87194,12.56738
"Athens",2004,"Gymnastics","Rhythmic G.","individual all-round","TCHACHINA, Irina","Women","RUS","Russia","W","Silver",61.52401,105.318756
"Athens",2004,"Gymnastics","Rhythmic G.","group competition","SANTONI, Elisa","Women","ITA","Italy","W","Silver",41.87194,12.56738
"Athens",2004,"Gymnastics","Rhythmic G.","group competition","ILIEVA, Zhaneta","Women","BUL","Bulgaria","W","Bronze",42.733883,25.48583
"Athens",2004,"Gymnastics","Rhythmic G.","group competition","BELUGUINA, Olesia","Women","RUS","Russia","W","Gold",61.52401,105.318756
